title_english,Action,Girls Love,Boys Love,Adventure,Avant Garde,Erotica,Gourmet,Slice of Life,Mystery,Horror,Drama,Award Winning,Sci-Fi,Fantasy,Supernatural,Comedy,Sports,Hentai,Suspense,Ecchi,Romance
Bai Hua Yuan Li De Gushi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Gan Bu Da Maoxian,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Tang Dou Wawa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
EggRoy,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Bobo Xiongmao Jiji Hu,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Baitou Ye Hou: Jia Hou Zhuang Zhuang,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Tu Chao Bang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Seduced by My Best Friend,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Banjinbaliang,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Xiangchang Paidui,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
The Razor Edge,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
AI Football GGO 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Zhuangzai Koudai Lide Baba,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cooking with Valkyries Spring Festival Special,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
The Promised Neverland: Guidepost,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
Ruguo Lishi Shi Yiqun Miao,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Ruguo Lishi Shi Yiqun Miao 2nd Season,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Chickip Dancers,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Ruguo Lishi Shi Yiqun Miao Fanwai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Ruguo Lishi Shi Yiqun Miao 4th Season,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Ruguo Lishi Shi Yiqun Miao 3rd Season,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Da Zhonghua Xunbao Ji,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
A.A,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blue Reflection Ray,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Cosmicrew,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cosmicrew S2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cosmicrew S3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Three Squirrels,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
San Zhi Songshu: Songshu Xiao Zhen,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
San Zhi Songshu: Songshu Xiao Zhen 2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
San Zhi Songshu: Zhongguo Xing,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Zhuanzhan Chao Xuan Doushi: Chao Xuan Juexing,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dorm Zero,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Baosu Heti,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Xiao Wangzi Yu Tudou Zi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Almond the Deer,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Xiaolu Xingren Er 2nd Season,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Xiaolu Xingren Er: Nuan Meng Xiao Juchang,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Tun Bao Yu Bo Du,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Tun Bao Yu Bo Du 2nd Season,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Tun Bao Yu Bo Du 3rd Season,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Tun Bao Yu Bo Du 4th Season,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Yiqian Ling Yi Ye: Zhengjiu Huangjin Cheng,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tai Lao Niangniang Yu Baicha Xianzi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Goog Ji Lixian Ji,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Jing Xi Meng Bao,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Herb Family,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Meng Ji Xiao Xuetang,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Yueya Er,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Girls Dorm Season 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Mashimaro,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Mashimaro 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Mashimaro 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Nongchang Gushi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Zhandouban Geji! Shanyao De Richang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Xiaolong Wan Di: Huanle Xiaoyuan,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Wenzhou Naxie Shi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Happy Loser,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Amy & Gollum 3rd Season,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Kaixin Shentan,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Chawa Chuanqi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Mu Guang Xiawu Cha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Chuanyue Shihun De Lilian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Xiatian Qu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Wo Jiao Bi Yun Tao,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Mi Bao Chuanshuo: Bai Cheng Ming Huan You Ji,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Kuaile Modeng,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Kuaile Modeng: You Ai Shenghuo,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Kuaile Modeng: Shenghuo Xiao Baike,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Kuaile Modeng: Chengzhang de Lequ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Huanqiu Da Maoxian: Zhongguo Pian,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Toku: Touken Ranbu - Hanamaru - Setsugetsuka,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0
Demon Slayer: Kimetsu no Yaiba Entertainment District Arc,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Kaixin Chui Chui,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
The World's Finest Assassin Gets Reincarnated in Another World as an Aristocrat,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
Zai Na Yaoyuan Di Difang,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Everything for Demon King Evelogia,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
MILGRAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Immemorial Love For You 2nd Season,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
Pao Pao Meirenyu 2nd Season,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Xiongmao Boshi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Lanqiu Xuanfeng,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Mamono-tachi no Kunou,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Haitun Bang Bang Hao,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Haitun Bang Bang Hao 2nd Season,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Ashuai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Ashuai 2nd Season,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Ashuai 3rd Season,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Ashuai 4th Season,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Bai Bian Xiao Ba,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Bai Bian Xiao Ba 2nd Season,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Bai Bian Xiao Ba 3rd Season,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Bai Bian Xiao Ba 4th Season,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Bai Bian Xiao Ba 5th Season,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Bai Bian Xiao Ba 6th Season,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Bai Bian Xiao Ba: Chao Xue Xianfeng,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Bai Bian Xiao Ba: Chao Xue Xianfeng 2nd Season,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Sanxingdui Rongyao Juexing,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Xiao Liangmao: Bailu Guilai,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Xiao Liangmao 2: Mofa Liangmao,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Mo Neng Sheng Jia,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Hero of Robots,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Meng Bao Zhan Jing,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mofa Cheng,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Chao Jiachong Zhan Ji: Sheng Yu Chuanshuo,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Tegong Huan Ying 2: Conglin Tegong Dui,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Tegong Huan Ying: Conglin Mi Ying,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wo Shi Faming Jia,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Shenqi Budai Xiaozi,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Jiuyuan Baobei,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Jiuyuan Baobei 2nd Season,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Xiongmao He Luta,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Hanzi Gongzhu Mao Xiao Mei,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Jiling Chongwu Che,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Danche Xia,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Xiao Mao Tang Mi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Kuaile Duoduo,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Ben Ben Xiao Feiche,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
D5 Xiaodui,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
D5 Xiaodui 2nd Season,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Jingang Shanmao Xia,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Wo De Hao Pengyou Zuo Zuo,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Gan Xiao: Feng Qi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Tonggu Qi Yuan,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Tianmi Tegong Dui,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Rick and Coco,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Rick He Coco 2nd Season,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Maomao Zhen,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Maomao Zhen 2nd Season,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Mi Le He Ben Ben,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Jing Jing Lai Le Dao,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Jing Jing Lai Le Dao 2nd Season,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Xiong Tuzi Beibei,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Bubble Bubble Marin,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Koudai Senlin,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Pipi Zhu: Chengyu Lieche,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Pipi Zhu: Conglin Riji,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Pipi Zhu: Dizhen Qiusheng Ji,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Pipi Zhu: Conglin Shenghuo,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Pipi Zhu: Conglin Da Maoxian,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Shuimu Zhongguo Tonghua Zhi Ye,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Mojimusi Family,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Mojimusi Family 2nd Season,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Mojimusi Family 3rd Season,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Mojimusi Family 4th Season,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Mojimusi Family 5th Season,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Mojimusi Family 6th Season,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Mojimusi Family 7th Season,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Bocchi the Rock!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Mojimusi Family 8th Season,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Tudou Dori: Yi Meng Yilu,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yue Xiao Yue Kaixin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Romi Xiong Yu Dami Tu,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Qilin Xiansheng,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Shitou Wa,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Da Zhentan Xiongmao Zhu,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Keke Ni de Xiatian,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Feitian Pangxie: Datong Wangguo,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Hepai Xuesheng Mei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Man Shu Lan Liuliu,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Tuo Lei de Wanju Cheng,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Jimu Wuqian Nian: Jimu Chunqiu,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shi Wan Ge Weisheme Juchang,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Zelly Go,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Zelly Go 2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Guaidao Kongkong,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Qimiao Xiao Shijie,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cai Chong Fan Mili,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Suiyoubi no Yakusoku,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Lu Baobei Lan Di,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Taihu Shaonian,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Shentan Chou Lian Mao,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Guangdang Lixian Ji,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Summer of Amoy,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Ushigaer,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JP's Friends,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
WTF Laboratory,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Jing Ling Qi Yuan,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Salted Fish,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Huayu Cheng Xing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Huayu Cheng Xing 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Huayu Cheng Xing 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Jingzhong Baoguo,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Covered Bridge,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Panda Pet Vet,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Konglong Zhanshi Mao Xiao Shuai,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qin Tianlong Wangzi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Coding Battle,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Yuzhou Xing Shen,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Xiang Shi Chuanshuo,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Filly Funtasia,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Lovely Pig Family,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
The Town,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Zui Qiang Woniu Busuzhike,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Potato Run,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Xiao Shu Luo Fu Tiaozhan Ji,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Kiwi & Strit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Mojimusi Shanhai Man You Ji,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Incomparable Demon King,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Xingji Tegong Dui,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Chaofan Chong Chong Dui,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shui Tun Tang Guan,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Dawang Riji,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Zhi Pengyou,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Keerayla Muchang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Xiuluo Jian Zun,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Shi Jie Bei Xing Ci Yuan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Xiao Ta Lixian Ji: Jiyi Senlin,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Space Panda,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Agent Backkom: Kings Bear,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Boonie Bears: The Wild Life,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Haidi Xiao Zongdui: Huoyan Zhi Huan,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mofa Shu Leyuan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Konglong Feiche,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Galaxy Kids,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kkoma Gicha Choo Choo,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Little Groom Koong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Kkoma Haenyeo Mongniwa Haenyeo Teuggongdae,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Koby-Koby,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Kkureogi Kelatobseu Koliyo,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Kkulbeol-ui Chingu,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Nae Salang Ddung,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
B-Boying High,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Naechingu Macada,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Hello Woobi Boy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Nae Chingu Haechi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Naughty Nuts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Hanging On!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Dao Baejji Bumhil Daesodong,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
DinoCore,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bai Bian Baobei,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Donghwanala ABC,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Donghwanala Poinpo,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Duda & Dada,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Duda & Dada 2nd Season,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Summer Ghost,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
Duchiwa Ppukku,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Noonbory Season 2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
The Nearest Distant Star,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Love Slate,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Running Man: The Ultimate Challenge,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rocket Boy & Toro,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Rotary Park,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Journey of Long,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
